modelo,modelo_etiqueta,muestra,muestra_etiqueta,informacion,observaciones,trimestres,periodo_inicial,periodo_final,rmse_modelo,sesgo_observado_menos_modelo,mae_modelo,rmse_ar1,ratio_ar1,mejora_ar1_pct,rmse_ar2,ratio_ar2,mejora_ar2_pct,rmse_ma4,ratio_ma4,mejora_ma4_pct
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",sin_covid,Sin COVID,M1-M3,54,18,2022-T1,2026-T2,0.40421682758050115,0.12510815697986466,0.29282295318389956,0.4915745742628993,0.8222899408225327,17.77100591774673,0.49032857066885344,0.8243795115367478,17.56204884632522,0.556282937177201,0.7266389108241513,27.336108917584866
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",sin_covid,Sin COVID,M1,18,18,2022-T1,2026-T2,0.45542982171682594,0.1895114788689606,0.3217162679373601,0.49483216741620256,0.9203723033910296,7.96276966089704,0.48902889047609904,0.9312943071184151,6.8705692881584906,0.5590771823393477,0.8146099252542737,18.53900747457263
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",sin_covid,Sin COVID,M2,18,18,2022-T1,2026-T2,0.3868772296130805,0.08884180541938602,0.2868600801426501,0.49483216741620256,0.7818352465507334,21.816475344926655,0.48902889047609904,0.7911132392125796,20.88867607874204,0.5590771823393477,0.6919925223817388,30.80074776182612
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",sin_covid,Sin COVID,M3,18,18,2022-T1,2026-T2,0.3648060002187762,0.09697118665124746,0.26989251147168847,0.4849937508521307,0.7521870118487394,24.781298815126064,0.49291765052786807,0.7400952265111699,25.99047734888301,0.5506519108824309,0.6624983823885531,33.750161761144696
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",solo_covid,Solo COVID,M1-M3,12,4,2021-T1,2021-T4,0.5267182094284719,0.051871126192527255,0.3992312812250453,0.9185156191994788,0.5734450219665582,42.655497803344176,1.794529166972396,0.2935133176559699,70.648668234403,1.3668552888256016,0.38535038327358473,61.46496167264153
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",solo_covid,Solo COVID,M1,4,4,2021-T1,2021-T4,0.649931510484392,0.2942276128882522,0.5051296092144282,0.9832994810345319,0.660970053396751,33.9029946603249,2.0966977859498224,0.30997863156037403,69.00213684396259,1.21918669743069,0.5330861236052326,46.691387639476744
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",solo_covid,Solo COVID,M2,4,4,2021-T1,2021-T4,0.45654277662749726,-0.0678137190107976,0.35566143621034024,0.9832994810345319,0.4642967737023185,53.57032262976815,2.0966977859498224,0.21774372047647267,78.22562795235272,1.21918669743069,0.3744650245853355,62.55349754146645
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",solo_covid,Solo COVID,M3,4,4,2021-T1,2021-T4,0.44883620756277964,-0.0708005152998729,0.33690279825036756,0.7728240998666165,0.5807740825373398,41.92259174626602,0.932052349457985,0.4815568651522532,51.84431348477467,1.6223586950448567,0.27665657966616913,72.3343420333831
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",post_covid,Post-COVID,M1-M3,54,18,2022-T1,2026-T2,0.40421682758050115,0.12510815697986466,0.29282295318389956,0.4915745742628993,0.8222899408225327,17.77100591774673,0.49032857066885344,0.8243795115367478,17.56204884632522,0.556282937177201,0.7266389108241513,27.336108917584866
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",post_covid,Post-COVID,M1,18,18,2022-T1,2026-T2,0.45542982171682594,0.1895114788689606,0.3217162679373601,0.49483216741620256,0.9203723033910296,7.96276966089704,0.48902889047609904,0.9312943071184151,6.8705692881584906,0.5590771823393477,0.8146099252542737,18.53900747457263
ensamble_optimo_minimo_rmse,"Óptimo (mínimo RMSE, misma muestra)",post_covid,Post-COVID,M2,18,18,2022-T1,2026-T2,0.3868772296130805,0.08884180541938602,0.2868600801426501,0.49483216741620256,0.7818352465507334,21.816475344926655,0.48902889047609904,0.7911132392125796,20.88867607874204,0.5590771823393477,0.6919925223817388,30.80074776182612
